1060,884.783,-3.72214
5683,6.73,10.08,0.34
5684,8.27,10.06,0.21
5685,7.21,10.79,-0.83
5686,10.16,13.63,0.98
5687,7.52,10.14,-0.59
5688,8.75,10.64,-0.72
5689,8.46,11.38,1.74
5690,6.67,9.99,-0.49
5691,9.21,10.13,-0.48
5692,6.18,7.57,1.79
5693,7.48,10.08,-0.29
5694,2.68,3.35,-2.05
5695,6.69,9.95,-0.21
5696,8.37,10.11,-0.38
5697,4.57,6.19,-2.18
5698,6.57,7.97,-2.08
5699,7.5,10.04,0
5700,9.23,10.09,-0.16
5701,7.69,10.29,-2.01
5702,9.85,11.86,-1.97
5703,6.67,9.92,0.06
5704,8.36,10.1,-0.07
5705,8.82,11.76,-1.59
5706,10.98,11.97,-1.52
5707,7.53,10.07,0.28
5708,9.24,10.1,0.15
5709,8.81,11.75,-1.03
5710,9.83,11.85,-1.26
5711,6.81,10.12,0.34
5712,8.33,10.06,0.21
5713,4.9,7.34,-0.57
5714,10.49,11.44,-0.91
5715,9.17,11.06,0.57
5716,7.69,10.29,-0.6
5717,9.83,11.84,-0.81
5718,8.46,11.29,1.73
5719,9.09,10.97,1.16
5720,6.76,10.05,-0.49
5721,9.3,10.16,-0.48
5722,8.14,10.86,3.65
5723,6.3,7.65,1.81
5724,7.54,10.08,-0.29
5725,2.69,3.34,-2.05
5726,6.78,9.99,-0.21
5727,8.45,10.13,-0.38
5728,4.59,6.17,-2.18
5729,6.62,7.98,-2.09
5730,7.58,10.06,0
5731,9.3,10.08,-0.16
5732,7.72,10.25,-2.01
5733,9.92,11.87,-1.98
5734,6.76,9.96,0.06
5735,8.46,10.13,-0.07
5736,8.88,11.75,-1.59
5737,11.06,11.97,-1.53
5738,7.59,10.07,0.28
5739,9.28,10.06,0.15
5740,8.87,11.74,-1.03
5741,9.93,11.87,-1.27
5742,6.88,10.13,0.34
5743,8.43,10.1,0.22
5744,7.27,10.7,-0.83
5745,7.99,10.6,0.76
5746,10.97,13.1,0.69
5747,9.92,11.86,-0.81
5748,8.98,11.88,1.83
5749,9.12,10.91,1.15
5750,6.86,10.11,-0.5
5751,9.35,10.14,-0.48
5752,6.95,9.23,3.11
5753,6.2,7.47,1.77
5754,7.59,10.07,-0.29
5755,2.7,3.33,-2.05
5756,6.82,9.97,-0.21
5757,8.52,10.13,-0.38
5758,4.61,6.16,-2.18
5759,6.64,7.94,-2.09
5760,7.62,10.03,0
5761,9.37,10.08,-0.16
5762,7.81,10.29,-2.02
5763,10,11.88,-1.99
5764,6.84,9.99,0.06
5765,8.54,10.15,-0.07
5766,8.73,11.46,-1.56
5767,10.34,11.12,-1.42
5768,7.66,10.08,0.28
5769,9.35,10.06,0.15
5770,8.57,11.27,-0.99
5771,10.02,11.89,-1.27
5772,8.49,10.1,0.22
5773,7.29,10.65,-0.83
5774,10.41,11.19,-0.89
5775,11.16,14.61,1.06
5776,11.04,13.08,0.69
5777,10,11.86,-0.81
5778,8.04,10.58,1.63
5779,9.17,10.89,1.16
5780,6.92,10.12,-0.5
5781,9.45,10.17,-0.48
5782,6.96,9.17,3.1
5783,6.25,7.47,1.78
5784,7.66,10.08,-0.29
5785,2.71,3.32,-2.05
5786,6.88,9.98,-0.21
5787,8.61,10.16,-0.39
5788,4.63,6.13,-2.18
5789,6.68,7.93,-2.09
5790,7.64,9.99,0
5791,9.44,10.09,-0.16
5792,7.74,10.13,-2
5793,10.08,11.88,-1.99
5794,6.87,9.97,0.06
5795,8.6,10.16,-0.07
5796,8.76,11.43,-1.56
5797,10.42,11.11,-1.43
5798,7.74,10.11,0.28
5799,9.39,10.04,0.15
5800,8.62,11.25,-0.99
5801,10.09,11.89,-1.28
5802,6.98,10.13,0.35
5803,6.8,8.06,0.17
5804,8.11,11.74,-0.92
5805,10.54,11.25,-0.9
5806,6.8,8.06,0.42
5807,8.63,11.26,-0.66
5808,9.12,10.75,-0.74
5809,8.12,10.6,1.64
5810,9.07,10.7,1.14
5811,6.96,10.1,-0.5
5812,9.56,10.21,-0.49
5813,8.27,10.79,3.65
5814,6.28,7.46,1.78
5815,7.72,10.09,-0.29
5816,2.72,3.3,-2.04
5817,6.95,10,-0.21
5818,8.66,10.15,-0.39
5819,4.64,6.11,-2.17
5820,6.63,7.81,-2.07
5821,7.71,10,0
5822,9.52,10.09,-0.16
5823,7.82,10.16,-2.01
5824,10.15,11.89,-2
5825,6.94,9.99,0.06
5826,8.62,10.1,-0.07
5827,9.09,11.76,-1.61
5828,11.34,12,-1.55
5829,7.78,10.1,0.28
5830,9.51,10.09,0.15
5831,9.08,11.75,-1.04
5832,10.16,11.88,-1.28
5833,7.04,10.14,0.35
5834,8.61,10.09,0.22
5835,4.86,7.05,-0.55
5836,10.54,11.17,-0.9
5837,8.91,11.53,0.84
5838,6.79,8,0.42
5839,7.89,10.23,-0.6
5840,10.15,11.87,-0.82
5841,8.14,10.55,1.63
5842,6.69,7.88,0.84
5843,7.01,10.09,-0.5
5844,9.61,10.2,-0.49
5845,7.75,10.06,-0.29
5846,2.73,3.29,-2.04
5847,7.01,10.02,-0.21
5848,8.72,10.14,-0.39
5849,4.65,6.07,-2.17
5850,6.71,7.85,-2.08
5851,7.8,10.05,0
5852,9.57,10.08,-0.16
5853,7.88,10.16,-2.01
5854,10.17,11.82,-1.99
5855,7.02,10.02,0.06
5856,8.67,10.09,-0.07
5857,9.15,11.76,-1.61
5858,7.85,10.1,0.29
5859,9.56,10.07,0.15
5860,9.16,11.77,-1.04
5861,10.23,11.88,-1.28
5862,7.11,10.15,0.35
5863,8.64,10.06,0.22
5864,7.66,10.92,-0.86
5865,8.81,11.33,0.83
5866,6.97,8.14,0.43
5867,7.91,10.19,-0.6
5868,6.72,7.86,0.84
5869,7.03,10.05,-0.5
5870,9.67,10.18,-0.49
5871,6.3,7.38,1.77
5872,7.83,10.09,-0.29
5873,2.74,3.28,-2.04
5874,7.04,9.99,-0.21
5875,8.77,10.13,-0.39
5876,6.76,7.86,-2.09
5877,7.9,10.1,0
5878,9.64,10.08,-0.16
5879,7.87,10.08,-2
5880,10.23,11.8,-2
5881,7.07,10.03,0.06
5882,8.72,10.07,-0.07
5883,9.23,11.77,-1.62
5884,11.5,12,-1.56
5885,7.91,10.11,0.29
5886,9.25,11.8,-1.05
5887,10.33,11.91,-1.29
5888,4.42,6.34,0.21
5889,8.73,10.09,0.22
5890,8.32,11.77,-0.92
5891,10.47,10.94,-0.88
5892,8.61,10.99,0.8
5893,10.03,11.57,0.61
5894,7.94,10.15,-0.6
5895,8.88,10.26,-0.71
5896,8.63,11.02,1.72
5897,6.88,7.98,0.85
5898,7.13,10.1,-0.5
5899,9.73,10.18,-0.49
5900,8.12,10.38,3.54
5901,6.64,7.7,1.86
5902,7.89,10.08,-0.3
5903,2.75,3.27,-2.04
5904,7.12,10.02,-0.21
5905,8.82,10.12,-0.39
5906,4.69,6.04,-2.17
5907,6.79,7.84,-2.09
5908,7.94,10.08,0
5909,8.04,8.38,-0.13
5910,7.89,10.03,-2
5911,10.29,11.8,-2
5912,7.12,10.02,0.06
5913,8.77,10.07,-0.07
5914,8.92,11.3,-1.56
5915,11.6,12.02,-1.56
5916,7.94,10.09,0.29
5917,8.01,8.35,0.12
5918,9.32,11.8,-1.05
5919,10.4,11.91,-1.29
5920,7.18,10.11,0.35
5921,8.82,10.12,0.22
5922,7.66,10.77,-0.85
5923,11.61,12.03,-0.97
5924,8.44,10.7,0.78
5925,7.16,8.25,0.43
5926,8,10.15,-0.6
5927,8.94,10.25,-0.71
5928,8.64,10.96,1.71
5929,8.83,10.13,1.09
5930,7.17,10.09,-0.5
5931,8.01,8.34,-0.4
5932,7.02,8.93,3.06
5933,6.8,7.84,1.9
5934,7.97,10.12,-0.3
5935,2.76,3.26,-2.04
5936,7.16,10.01,-0.21
5937,8.88,10.11,-0.39
5938,4.71,6.01,-2.16
5939,6.8,7.79,-2.09
5940,7.99,10.07,0
5941,7.91,8.18,-0.13
5942,7.91,9.98,-1.99
5943,10.35,11.78,-2.01
5944,7.17,10.01,0.06
5945,8.87,10.1,-0.07
5946,8.92,11.22,-1.55
5947,11.7,12.04,-1.57
5948,8.01,10.09,0.29
5949,8.13,8.41,0.12
5950,8.72,10.97,-0.98
5951,10.48,11.91,-1.3
5952,7.26,10.15,0.35
5953,8.88,10.11,0.22
5954,7.69,10.73,-0.85
5955,11.69,12.02,-0.98
5956,10.5,13.17,0.97
5957,9.91,11.27,0.6
5958,9.37,11.78,-0.7
5959,8.99,10.24,-0.71
5960,8.91,10.15,1.1
5961,7.21,10.07,-0.5
5962,7.99,8.27,-0.4
5963,7,8.84,3.03
5964,6.6,7.55,1.83
5965,8.01,10.09,-0.3
5966,2.77,3.24,-2.04
5967,7.26,10.06,-0.21
5968,4.73,5.99,-2.16
5969,6.85,7.8,-2.09
5970,8.07,10.1,0
5971,8.02,8.24,-0.13
5972,7.96,9.97,-2
5973,10.34,11.69,-2
5974,7.24,10.03,0.06
5975,8.93,10.1,-0.07
5976,9,11.23,-1.56
5977,11.76,12.02,-1.58
5978,8.09,10.12,0.29
5979,9.88,10.11,0.15
5980,9.45,11.79,-1.06
5981,10.56,11.91,-1.3
5982,7.32,10.15,0.35
5983,8.5,11.76,-0.93
5984,10.58,13.18,0.98
5985,9.04,10.22,-0.72
5986,6.98,7.92,0.86
5987,7.25,10.06,-0.5
5988,8.02,8.24,-0.4
5989,7.02,8.8,3.03
5990,6.69,7.6,1.85
5991,8.1,10.13,-0.3
5992,2.78,3.23,-2.03
5993,7.32,10.07,-0.21
5994,9.03,10.13,-0.39
5995,4.75,5.98,-2.16
5996,6.88,7.77,-2.09
5997,8.12,10.09,0
5998,8.13,8.29,-0.13
5999,7.99,9.94,-2
6000,10.4,11.67,-2
6001,7.3,10.05,0.06
6002,9,10.1,-0.07
6003,9.53,11.81,-1.64
6004,11.85,12.02,-1.58
6005,8.13,10.09,0.29
6006,9.94,10.11,0.15
6007,8.72,10.82,-0.97
6008,10.22,11.45,-1.26
6009,7.37,10.14,0.35
6010,8.98,10.09,0.22
6011,8.57,11.76,-0.93
6012,8.07,8.23,-0.67
6013,9,11.15,0.83
6014,10.41,11.66,0.63
6015,8.62,10.7,-0.64
6016,9.07,10.18,-0.72
6017,9.27,11.49,1.81
6018,10.23,11.46,1.25
6019,7.34,10.1,-0.51
6020,8.05,8.21,-0.4
6021,7.99,8.98,2.2
6022,8.14,10.11,-0.3
6023,2.79,3.23,-2.04
6024,7.35,10.05,-0.21
6025,9.08,10.13,-0.39
6026,4.76,5.95,-2.16
6027,6.91,7.76,-2.1
6028,8.14,10.04,0
6029,10.03,10.14,-0.16
6030,8.02,9.91,-2
6031,10.35,11.54,-1.98
6032,7.36,10.05,0.06
6033,9.05,10.09,-0.07
6034,9.58,11.79,-1.64
6035,8.16,8.27,-1.09
6036,8.19,10.11,0.29
6037,9.97,10.07,0.15
6038,8.89,10.96,-0.99
6039,10.32,11.49,-1.26
6040,7.42,10.14,0.35
6041,9.05,10.1,0.22
6042,8.65,11.79,-0.94
6043,8.11,8.22,-0.67
6044,12.47,15.3,1.14
6045,9.71,10.83,0.58
6046,9.12,10.17,-0.72
6047,8.33,10.27,1.62
6048,7.02,7.87,0.85
6049,7.43,10.15,-0.51
6050,8.2,10.12,-0.3
6051,2.8,3.21,-2.03
6052,7.43,10.07,-0.22
6053,9.14,10.11,-0.39
6054,4.77,5.92,-2.15
6055,6.94,7.72,-2.09
6056,8.25,10.09,0
6057,10.1,10.13,-0.16
6058,8.04,9.85,-1.99
6059,10.37,11.47,-1.98
6060,7.44,10.08,0.06
6061,9.13,10.11,-0.07
6062,9.69,11.83,-1.65
6063,8.26,10.11,0.29
6064,10.05,10.07,0.15
6065,8.93,10.91,-0.99
6066,10.37,11.46,-1.27
6067,7.46,10.11,0.35
6068,9.1,10.07,0.22
6069,8.71,11.78,-0.94
6070,11.75,11.75,-0.97
6071,12.5,15.22,1.14
6072,9.76,10.79,0.58
6073,9.69,11.83,-0.71
6074,9.22,10.21,-0.72
6075,10,11.05,1.21
6076,7.46,10.11,-0.51
6077,10.17,10.19,-0.5
6078,6.91,8.49,2.95
6079,8.25,10.1,-0.3
6080,2.82,3.2,-2.03
6081,7.5,10.1,-0.22
6082,9.2,10.11,-0.4
6083,4.8,5.91,-2.15
6084,6.99,7.73,-2.1
6085,8.3,10.09,0
6086,10.15,10.11,-0.16
6087,8.1,9.85,-2
6088,10.41,11.43,-1.98
6089,7.48,10.08,0.06
6090,9.16,10.07,-0.07
6091,9.78,11.86,-1.66
6092,8.2,8.19,-1.09
6093,8.31,10.1,0.29
6094,10.09,10.05,0.15
6095,10.25,11.26,-1.25
6096,7.53,10.14,0.36
6097,7.29,8.05,0.18
6098,8.76,11.76,-0.94
6099,11.53,13.96,1.05
6100,10.08,11.07,0.6
6101,8.75,10.63,-0.64
6102,9.68,10.64,-0.75
6103,6.77,8.26,1.31
6104,7.51,10.11,-0.51
6105,10.24,10.2,-0.5
6106,9.23,10.15,2.51
6107,8.31,10.1,-0.3
6108,2.83,3.18,-2.03
6109,7.53,10.06,-0.22
6110,9.28,10.13,-0.4
6111,4.82,5.88,-2.15
6112,8.34,10.07,0
6113,10.22,10.1,-0.16
6114,8.14,9.83,-2
6115,10.5,11.44,-1.99
6116,7.53,10.06,0.06
6117,9.2,10.05,-0.07
6118,9.84,11.85,-1.67
6119,8.23,8.16,-1.09
6120,8.37,10.1,0.29
6121,10.2,10.08,0.15
6122,9.84,11.84,-1.08
6123,10.21,11.14,-1.24
6124,7.58,10.12,0.36
6125,7.3,8,0.18
6126,8.83,11.77,-0.94
6127,12.44,12.27,-1.02
6128,11.07,13.31,1
6129,9.84,11.84,-0.72
6130,9.35,10.2,-0.73
6131,6.9,8.35,1.33
6132,6.71,7.36,0.81
6133,7.56,10.1,-0.51
6134,10.32,10.2,-0.51
6135,8.36,10.09,-0.3
6136,2.84,3.18,-2.03
6137,7.62,10.11,-0.22
6138,9.34,10.12,-0.4
6139,4.83,5.86,-2.15
6140,7,7.62,-2.09
6141,8.41,10.07,0
6142,10.34,10.15,-0.16
6143,8.18,9.8,-2
6144,10.55,11.42,-1.99
6145,7.59,10.06,0.06
6146,9.92,11.86,-1.67
6147,8.32,8.19,-1.1
6148,8.43,10.1,0.29
6149,10.29,10.1,0.15
6150,9.06,10.85,-0.99
6151,11.07,11.97,-1.33
6152,7.66,10.16,0.36
6153,9.29,10.07,0.23
6154,8.54,11.3,-0.91
6155,12.21,11.96,-1
6156,9.91,11.84,-0.72
6157,6.4,7.71,1.23
6158,6.68,7.28,0.8
6159,7.6,10.08,-0.51
6160,10.34,10.15,-0.51
6161,12.33,14.7,5.16
6162,8.45,10.12,-0.3
6163,2.85,3.16,-2.03
6164,7.65,10.07,-0.22
6165,9.4,10.12,-0.4
6166,4.86,5.85,-2.15
6167,7.05,7.62,-2.09
6168,8.48,10.09,0
6169,10.39,10.12,-0.17
6170,8.21,9.77,-2
6171,10.6,11.39,-1.99
6172,7.6,10,0.06
6173,9.37,10.09,-0.08
6174,10,11.86,-1.68
6175,12.48,12.14,-1.63
6176,8.49,10.09,0.29
6177,7.71,7.54,0.11
6178,10,11.87,-1.09
6179,11.14,11.96,-1.34
6180,7.7,10.13,0.36
6181,9.36,10.07,0.23
6182,8.58,11.27,-0.91
6183,11.84,11.52,-0.96
6184,6.79,7.34,0.4
6185,10,11.86,-0.72
6186,11.13,11.95,-0.86
6187,7.67,10.09,-0.52
6188,10.45,10.18,-0.51
6189,7.66,9.13,3.21
6190,7.86,8.48,2.11
6191,8.51,10.12,-0.31
6192,2.87,3.16,-2.04
6193,7.71,10.08,-0.22
6194,9.47,10.12,-0.4
6195,4.87,5.82,-2.15
6196,7.1,7.62,-2.1
6197,8.55,10.1,0
6198,10.47,10.14,-0.17
6199,8.24,9.74,-2
6200,10.65,11.36,-1.99
6201,7.7,10.07,0.06
6202,9.44,10.09,-0.08
6203,10.08,11.88,-1.68
6204,11.56,11.17,-1.51
6205,6.81,8.07,0.23
6206,10.4,10.07,0.15
6207,10.07,11.87,-1.09
6208,11.21,11.96,-1.34
6209,7.75,10.13,0.36
6210,9.39,10.04,0.23
6211,9.02,11.77,-0.95
6212,11.86,11.46,-0.96
6213,6.81,8.07,0.61
6214,8.69,10.27,-0.63
6215,10.45,11.16,-0.8
6216,6.78,8.05,1.29
6217,7.75,10.13,-0.52
6218,10.53,10.19,-0.51
6219,7.27,8.62,3.03
6220,8.58,10.14,-0.31
6221,2.86,3.14,-2.03
6222,7.77,10.08,-0.22
6223,9.53,10.11,-0.4
6224,4.89,5.8,-2.15
6225,7.14,7.61,-2.1
6226,8.57,10.05,0
6227,10.55,10.14,-0.17
6228,8.28,9.71,-2
6229,10.64,11.28,-1.98
6230,7.73,10.03,0.06
6231,9.45,10.03,-0.08
6232,10.14,11.86,-1.69
6233,8.59,10.07,0.3
6234,10.47,10.06,0.16
6235,10.14,11.86,-1.09
6236,10.41,11.04,-1.24
6237,7.8,10.12,0.36
6238,9.49,10.07,0.23
6239,9.09,11.77,-0.95
6240,11.57,11.1,-0.94
6241,6.83,8.04,0.61
6242,7.64,8.13,0.44
6243,8.74,10.25,-0.63
6244,11.32,11.99,-0.87
6245,7.21,7.69,0.85
6246,7.82,10.15,-0.52
6247,10.61,10.2,-0.51
6248,8.03,8.54,2.14
6249,8.62,10.1,-0.31
6250,2.87,3.12,-2.03
6251,7.82,10.08,-0.22
6252,9.62,10.13,-0.4
6253,4.9,5.77,-2.14
6254,7.15,7.57,-2.1
6255,8.61,10.02,0
6256,10.6,10.11,-0.17
6257,8.32,9.69,-2
6258,10.69,11.24,-1.98
6259,7.81,10.07,0.06
6260,9.6,10.11,-0.08
6261,10.2,11.85,-1.69
6262,12.51,11.91,-1.62
6263,8.68,10.1,0.3
6264,10.53,10.05,0.16
6265,10.22,11.87,-1.1
6266,10.55,11.1,-1.25
6267,7.87,10.14,0.36
6268,9.17,11.78,-0.96
6269,11.61,11.06,-0.94
6270,6.79,7.94,0.6
6271,7.95,8.4,0.46
6272,8.79,10.23,-0.63
6273,10.56,11.11,-0.8
6274,7.37,7.8,0.87
6275,7.88,10.15,-0.52
6276,10.73,10.24,-0.52
6277,8.05,8.5,2.14
6278,8.67,10.09,-0.31
6279,2.89,3.11,-2.03
6280,7.9,10.1,-0.22
6281,9.67,10.11,-0.41
6282,4.91,5.74,-2.14
6283,7.19,7.55,-2.1
6284,8.74,10.1,0
6285,10.71,10.15,-0.17
6286,8.36,9.67,-2
6287,10.71,11.19,-1.98
6288,7.89,10.09,0.06
6289,9.65,10.09,-0.08
6290,10.28,11.86,-1.7
6291,12.51,11.83,-1.61
6292,8.71,10.06,0.3
6293,10.65,10.09,0.16
6294,10.31,11.88,-1.1
6295,11.47,11.98,-1.36
6296,7.95,10.16,0.36
6297,7.82,8.2,0.18
6298,9.26,11.81,-0.96
6299,6.74,7.82,0.59
6300,8.81,10.19,-0.63
6301,11.45,11.96,-0.87
6302,6.74,7.82,1.27
6303,8.09,8.49,0.95
6304,7.92,10.13,-0.52
6305,10.76,10.2,-0.52
6306,8.76,10.13,-0.31
6307,2.91,3.12,-2.04
6308,7.97,10.12,-0.22
6309,9.74,10.12,-0.41
6310,4.93,5.72,-2.14
6311,7.24,7.55,-2.11
6312,8.79,10.09,0
6313,10.76,10.13,-0.17
6314,8.4,9.64,-2
6315,10.79,11.2,-1.99
6316,7.93,10.06,0.06
6317,10.36,11.86,-1.7
6318,12.51,11.75,-1.61
6319,8.76,10.06,0.3
6320,10.39,11.9,-1.11
6321,11.59,12.01,-1.37
6322,8.01,10.17,0.36
6323,8.11,8.45,0.19
6324,9.33,11.81,-0.97
6325,11.89,11.17,-0.95
6326,7.15,8.23,0.63
6327,8.91,10.22,-0.63
6328,10.49,10.88,-0.79
6329,6.78,7.82,1.27
6330,7.98,10.14,-0.52
6331,10.83,10.18,-0.52
6332,8.02,9.22,3.29
6333,8.85,10.16,-0.31
6334,2.92,3.11,-2.04
6335,8.03,10.12,-0.22
6336,8,8.27,-0.33
6337,4.95,5.71,-2.14
6338,7.26,7.52,-2.11
6339,8.84,10.07,0
6340,10.81,10.1,-0.17
6341,8.43,9.61,-2
6342,10.86,11.19,-1.99
6343,7.98,10.06,0.06
6344,7.9,8.17,-0.06
6345,10.44,11.86,-1.71
6346,12.52,11.68,-1.6
6347,8.84,10.07,0.3
6348,10.79,10.08,0.16
6349,10.46,11.89,-1.11
6350,8.07,10.17,0.37
6351,8.16,8.44,0.19
6352,8.74,11,-0.9
6353,12.45,11.61,-0.99
6354,8.18,8.46,0.47
6355,8.98,10.23,-0.63
6356,10.57,10.89,-0.8
6357,6.84,7.83,1.27
6358,8.15,8.43,0.95
6359,8.08,10.18,-0.53
6360,10.94,10.22,-0.52
6361,8.9,10.14,-0.31
6362,2.92,3.09,-2.03
6363,8.07,10.11,-0.22
6364,4.96,5.68,-2.14
6365,7.27,7.48,-2.1
6366,8.88,10.05,0
6367,10.92,10.13,-0.17
6368,8.46,9.58,-2
6369,10.9,11.16,-2
6370,8.03,10.05,0.06
6371,8.13,8.35,-0.06
6372,10.51,11.87,-1.71
6373,12.52,11.6,-1.6
6374,10.86,10.08,0.16
6375,10.08,11.39,-1.07
6376,8.13,10.17,0.37
6377,9.85,10.09,0.23
6378,8.89,11.11,-0.91
6379,12.45,11.53,-0.99
6380,16.97,19.08,1.47
6381,8.26,8.48,0.47
6382,9.03,10.22,-0.64
6383,7.88,8.94,1.46
6384,8.18,8.4,0.95
6385,8.13,10.18,-0.53
6386,11.04,10.24,-0.52
6387,8.93,10.11,-0.31
6388,2.93,3.07,-2.03
6389,8.12,10.09,-0.22
6390,8.03,8.2,-0.33
6391,4.98,5.66,-2.14
6392,7.28,7.44,-2.1
6393,8.98,10.09,0
6394,11.01,10.14,-0.17
6395,8.51,9.57,-2
6396,10.92,11.1,-1.99
6397,8.09,10.05,0.06
6398,9.91,10.09,-0.08
6399,10.6,11.88,-1.72
6400,12.48,11.48,-1.59
6401,8.95,10.05,0.3
6402,10.92,10.06,0.16
6403,10.64,11.93,-1.12
6404,8.16,10.14,0.37
6405,9.89,10.06,0.23
6406,8.67,10.76,-0.89
6407,12.45,11.46,-0.99
6408,10.47,10.64,0.6
6409,9.06,10.18,-0.63
6410,8.06,8.23,-0.6
6411,8.19,10.17,-0.53
6412,8.71,9.79,3.52
6413,8.04,8.21,2.1
6414,9,10.11,-0.31
6415,2.94,3.06,-2.03
6416,8.18,10.09,-0.22
6417,5,5.64,-2.14
6418,7.34,7.45,-2.11
6419,9.03,10.08,0
6420,11.08,10.13,-0.17
6421,8.54,9.54,-2
6422,10.98,11.07,-1.99
6423,8.14,10.05,0.06
6424,9.96,10.06,-0.08
6425,10.35,11.53,-1.68
6426,12.48,11.4,-1.58
6427,9.03,10.08,0.3
6428,11.03,10.09,0.16
6429,8.25,10.18,0.37
6430,10.02,10.12,0.24
6431,8.87,10.92,-0.9
6432,12.47,11.39,-0.99
6433,10.74,10.84,0.61
6434,9.12,10.18,-0.64
6435,8.11,8.22,-0.61
6436,6.98,7.82,1.29
6437,7.39,7.5,0.85
6438,8.31,10.25,-0.54
6439,11.16,10.2,-0.53
6440,7.95,8.89,3.21
6441,9.03,10.08,-0.31
6442,2.95,3.05,-2.03
6443,8.25,10.1,-0.22
6444,10.11,10.14,-0.42
6445,5.01,5.62,-2.13
6446,7.36,7.42,-2.11
6447,9.12,10.1,0
6448,11.15,10.13,-0.17
6449,8.58,9.52,-2.01
6450,8.21,10.05,0.06
6451,10.07,10.1,-0.08
6452,12.55,11.39,-1.59
6453,7.24,8.05,0.24
6454,11.14,10.12,0.16
6455,10.78,11.92,-1.13
6456,8.17,8.22,-0.95
6457,8.31,10.18,0.37
6458,10.05,10.08,0.24
6459,9.71,11.87,-0.98
6460,12.55,11.38,-0.99
6461,8.69,9.63,0.75
6462,9.16,10.15,-0.64
6463,7.1,7.9,1.3
6464,7.35,7.4,0.85
6465,11.26,10.22,-0.53
6466,8.04,8.92,3.23
6467,8.18,8.23,2.12
6468,9.13,10.12,-0.31
6469,2.95,3.03,-2.02
6470,8.3,10.09,-0.22
6471,10.21,10.16,-0.42
6472,5.03,5.59,-2.13
6473,7.36,7.37,-2.1
6474,9.14,10.06,0
6475,11.29,10.18,-0.17
6476,8.62,9.49,-2.01
6477,8.29,8.28,-1.5
6478,8.3,10.09,0.06
6479,10.13,10.09,-0.08
6480,10.85,11.91,-1.74
6481,12.71,11.45,-1.6
6482,7.26,8.01,0.24
6483,11.19,10.09,0.16
6484,10.37,11.38,-1.08
6485,8.2,8.19,-0.95
6486,8.37,10.17,0.37
6487,10.13,10.09,0.24
6488,9.77,11.86,-0.99
6489,12.7,11.44,-1
6490,10.78,10.73,0.61
6491,9.23,10.15,-0.64
6492,11.77,11.7,-0.87
6493,7.05,7.79,1.29
6494,7.31,7.32,0.84
6495,8.36,10.16,-0.54
6496,11.37,10.25,-0.53
6497,9.17,10.08,3.67
6498,9.21,10.13,-0.32
6499,2.99,3.04,-2.04
6500,8.37,10.11,-0.23
6501,10.27,10.15,-0.42
6502,5.04,5.57,-2.13
6503,7.38,7.34,-2.1
6504,9.22,10.07,0
6505,11.38,10.18,-0.17
6506,8.66,9.46,-2.01
6507,8.29,8.22,-1.5
6508,8.35,10.08,0.06
6509,10.24,10.13,-0.08
6510,12.82,11.46,-1.61
6511,7.31,8.01,0.24
6512,11.32,10.13,0.16
6513,10.06,10.98,-1.04
6514,11.71,11.56,-1.35
6515,8.44,10.19,0.37
6516,10.19,10.08,0.24
6517,9.85,11.86,-0.99
6518,12.79,11.44,-1
6519,7.31,8.01,0.62
6520,9.31,10.17,-0.64
6521,11.73,11.58,-0.87
6522,6.62,7.27,1.21
6523,7.45,7.4,0.85
6524,8.41,10.16,-0.54
6525,11.47,10.27,-0.54
6526,7.31,7.26,1.88
6527,9.24,10.09,-0.32
6528,2.99,3.03,-2.03
6529,8.41,10.08,-0.23
6530,10.37,10.19,-0.42
6531,5.06,5.56,-2.13
6532,7.42,7.32,-2.1
6533,9.27,10.06,0
6534,11.46,10.19,-0.17
6535,8.7,9.44,-2.01
6536,8.29,8.16,-1.49
6537,8.4,10.07,0.06
6538,10.3,10.12,-0.08
6539,12.91,11.46,-1.62
6540,9.29,10.07,0.31
6541,11.43,10.16,0.16
6542,11.92,11.68,-1.37
6543,8.49,10.18,0.37
6544,10.3,10.12,0.24
6545,9.05,10.83,-0.91
6546,12.9,11.45,-1.01
6547,6.69,7.29,0.57
6548,9.39,10.18,-0.65
6549,12.01,11.77,-0.88
6550,8.84,9.6,1.6
6551,7.47,7.37,0.85
6552,8.5,10.18,-0.54
6553,11.52,10.24,-0.54
6554,7.58,8.25,3.02
6555,9.3,10.09,-0.32
6556,2.99,3.01,-2.03
6557,8.48,10.09,-0.23
6558,10.41,10.15,-0.42
6559,5.08,5.53,-2.13
6560,7.42,7.27,-2.1
6561,9.37,10.09,0
6562,11.55,10.2,-0.18
6563,8.73,9.42,-2.01
6564,8.33,8.15,-1.49
6565,8.46,10.08,0.06
6566,10.34,10.09,-0.08
6567,10.42,11.21,-1.66
6568,13.02,11.48,-1.63
6569,7.36,7.96,0.24
6570,11.51,10.17,0.17
6571,11.11,11.94,-1.14
6572,11.83,11.52,-1.35
6573,8.55,10.18,0.38
6574,10.37,10.12,0.24
6575,10.01,11.89,-1
6576,13.01,11.47,-1.01
6577,8.06,7.89,0.45
6578,9.47,10.2,-0.65
6579,12.1,11.79,-0.89
6580,8.09,7.92,0.92
6581,8.53,10.15,-0.54
6582,11.6,10.24,-0.54
6583,7.31,7.17,1.87
6584,9.37,10.1,-0.32
6585,3,2.99,-2.02
6586,8.57,10.12,-0.23
